player_id,level,clan,ammo,lithium,neon,karma,success
34118,6,Human,14,0,9,57,1
34811,2,Ork,4,1,10,64,0
34634,11,Ork,21,16,3,60,1
31992,3,Ork,8,0,10,72,0
34970,1,Ork,3,1,10,80,0
33440,13,Ork,92,11,6,47,1
32611,4,Ork,5,0,10,69,0
34614,3,Elf,2,2,10,63,0
31358,6,Elf,21,0,9,74,1
31380,6,Human,106,14,4,63,1
32132,3,Elf,28,4,9,55,1
31864,2,Ork,19,0,9,57,1
31259,1,Elf,6,9,12,66,0
32936,7,Human,15,5,11,65,0
33244,2,Elf,11,2,10,68,0
34127,2,Elf,4,19,18,87,0
35041,2,Human,2,3,10,61,0
35069,2,Ork,2,5,11,92,0
33134,5,Elf,9,0,10,57,0
34166,5,Human,4,9,12,82,0
33993,12,Ork,9,10,6,45,1
31298,9,Elf,32,1,9,60,1
31725,5,Human,6,6,11,67,0
31681,20,Elf,13,11,6,51,1
32005,9,Ork,52,8,7,50,1
34056,17,Human,51,8,7,51,1
31880,7,Elf,12,0,9,64,0
32725,11,Ork,19,4,9,54,1
34097,3,Elf,16,3,10,65,0
33473,1,Ork,5,9,12,69,0
32548,17,Human,50,8,7,63,1
34699,8,Elf,3,0,10,78,0
31343,5,Human,104,9,7,48,1
32781,5,Ork,8,13,14,72,0
35003,9,Human,5,0,9,70,0
33062,6,Ork,27,1,10,67,0
32092,5,Human,5,2,9,56,1
34196,18,Human,17,8,7,64,1
32771,16,Human,37,13,5,59,1
33835,3,Ork,5,11,13,73,0
31888,3,Ork,2,7,11,76,0
35169,4,Ork,12,0,10,76,0
32089,3,Ork,5,11,13,86,0
33035,8,Human,21,0,9,57,1
33713,4,Ork,58,9,7,67,1
34429,12,Human,13,7,8,54,1
34008,5,Human,6,8,12,64,0
34439,2,Human,13,0,9,59,0
35155,5,Elf,53,3,9,52,1
34372,2,Ork,7,5,11,82,0
35105,4,Human,4,11,13,63,0
31381,7,Ork,13,0,9,54,1
33227,7,Ork,12,0,10,68,0
33881,6,Human,4,3,10,62,0
32188,9,Elf,6,0,10,61,0
32704,29,Human,167,19,1,56,1
34058,1,Ork,14,13,14,91,0
34608,4,Human,16,6,11,73,0
31702,4,Elf,11,3,9,56,1
32322,16,Ork,41,15,4,46,1
32643,2,Elf,9,0,10,76,0
33582,6,Human,21,4,10,74,0
35164,3,Human,27,0,9,56,1
34148,6,Ork,136,13,5,46,1
32515,8,Ork,22,9,7,53,1
34142,7,Elf,33,2,9,58,1
32024,2,Elf,14,4,10,71,0
31744,13,Ork,15,4,9,64,1
34145,7,Elf,14,0,9,64,1
32312,5,Human,9,1,9,54,1
33061,2,Elf,21,0,10,58,0
34673,6,Ork,21,0,10,78,0
33609,14,Human,102,13,5,48,1
31417,2,Human,18,1,10,71,0
34225,1,Elf,6,8,12,91,0
32569,1,Human,8,5,11,85,0
35110,12,Elf,29,12,5,50,1
33516,29,Human,168,18,2,49,1
32703,10,Ork,88,16,3,52,1
32073,5,Elf,14,0,9,62,0
33816,4,Ork,2,2,10,73,0
32350,6,Ork,6,0,9,57,1
33518,6,Human,10,0,10,60,0
32871,2,Human,12,6,11,93,0
31920,2,Ork,10,5,11,88,0
34960,1,Ork,2,18,17,83,0
35176,2,Human,16,1,10,69,0
31558,2,Elf,8,16,16,68,0
31402,3,Elf,3,17,17,70,0
31974,12,Elf,33,1,9,71,1
35165,7,Human,7,2,10,85,0
34395,29,Human,22,16,3,43,1
31386,9,Ork,27,7,8,63,1
33846,2,Ork,7,0,10,85,0
33786,6,Ork,19,0,10,79,0
34234,4,Ork,4,19,18,68,0
33453,3,Human,14,0,10,55,0
31356,8,Ork,51,12,5,56,1
32684,22,Human,111,14,4,53,1
31592,2,Elf,7,3,10,91,0
34728,2,Ork,10,5,11,72,0
32324,8,Elf,52,1,9,74,1
35102,4,Human,35,0,9,63,0
33123,13,Elf,10,11,6,57,1
33196,3,Ork,25,2,9,61,1
35143,2,Elf,44,2,9,75,1
34529,10,Ork,69,3,9,58,1
32362,11,Ork,37,6,8,51,1
32419,1,Ork,3,13,14,69,0
33042,26,Human,94,13,5,50,1
31247,20,Elf,16,8,7,69,1
31761,4,Elf,2,4,10,60,0
32002,5,Ork,14,6,11,77,0
34989,7,Ork,14,14,4,53,1
31814,19,Ork,61,14,4,51,1
32541,12,Human,7,4,9,61,1
31376,3,Elf,5,13,14,74,0
35116,12,Human,21,8,7,63,1
31457,2,Elf,13,7,11,64,0
34863,7,Human,4,0,10,64,0
32939,10,Elf,154,16,3,59,1
33256,4,Elf,4,13,14,71,0
34551,14,Ork,60,3,9,71,1
32269,1,Elf,2,13,14,69,0
31732,8,Human,5,1,9,74,1
34624,18,Elf,81,18,2,55,1
34658,7,Ork,3,3,10,64,0
33607,14,Ork,8,1,9,66,1
32571,15,Elf,81,11,6,57,1
32120,6,Human,20,4,10,74,0
35133,6,Human,14,13,14,65,0
33664,15,Human,13,6,8,47,1
35192,2,Human,9,11,13,80,0
32660,5,Human,2,17,17,74,0
32386,4,Ork,2,6,11,83,0
31754,3,Ork,18,4,10,71,0
31436,8,Elf,57,12,5,49,1
32749,14,Ork,8,4,9,72,1
34992,3,Elf,5,0,10,61,0
34621,7,Elf,31,9,7,56,1
34753,4,Elf,30,0,10,61,0
34259,12,Human,14,11,6,48,1
33269,11,Human,31,9,7,69,1
33384,9,Ork,12,0,10,73,0
32946,17,Human,15,4,9,49,1
33621,1,Ork,7,4,10,63,0
34466,14,Human,82,16,3,47,1
32082,3,Elf,8,0,9,54,1
34380,7,Elf,23,0,10,65,0
35198,4,Ork,6,16,16,65,0
34705,7,Human,7,6,8,52,1
34840,2,Ork,14,13,14,77,0
31245,7,Human,50,19,1,59,1
32919,10,Elf,46,7,8,59,1
31945,7,Ork,15,9,7,67,1
32672,5,Ork,3,1,10,64,0
34618,4,Elf,5,1,9,69,1
32336,2,Ork,8,0,10,67,0
33469,1,Human,4,16,16,72,0
32066,5,Human,6,0,10,65,0
33463,18,Ork,27,5,8,51,1
33758,3,Human,11,2,9,55,1
33937,13,Elf,12,2,9,69,1
33396,5,Ork,34,8,7,56,1
31480,3,Elf,8,0,10,71,0
32338,3,Ork,17,0,9,67,0
32694,11,Human,20,0,9,72,0
33013,8,Ork,25,4,9,67,1
34828,1,Elf,1,16,16,69,0
32452,4,Ork,15,3,10,61,0
33033,6,Human,4,5,11,72,0
31939,7,Human,22,9,7,68,1
34269,4,Human,29,0,9,52,1
34919,4,Ork,13,11,13,63,0
34410,3,Human,3,6,11,85,0
32662,11,Ork,18,2,9,51,1
33683,1,Elf,1,3,10,65,0
31266,6,Ork,4,0,9,58,1
31569,9,Elf,17,0,9,64,1
33636,12,Ork,41,4,9,54,1
33118,3,Elf,2,5,11,69,0
33527,6,Ork,2,11,13,68,0
34040,20,Human,70,11,6,61,1
31890,20,Elf,98,13,5,43,1
34001,5,Ork,7,5,11,79,0
34443,9,Ork,13,16,3,44,1
33819,8,Human,47,17,2,58,1
31350,7,Ork,25,13,5,46,1
34479,18,Elf,49,6,8,66,1
32450,2,Elf,10,0,10,70,0
35215,4,Ork,7,3,9,63,1
33365,5,Elf,9,15,15,74,0
32657,3,Elf,1,16,16,82,0
33837,13,Elf,126,16,3,43,1
34326,15,Human,24,5,8,57,1
33316,7,Elf,14,5,8,52,1
33197,1,Human,8,9,12,63,0
33370,14,Human,54,4,9,48,1
32865,6,Elf,7,6,11,85,0
33923,5,Ork,5,0,10,65,0
32421,9,Ork,8,0,10,82,0
32682,11,Ork,4,1,9,59,1
34726,3,Elf,28,0,10,80,0
33497,3,Elf,28,0,10,68,0
31267,7,Elf,2,1,10,60,0
33974,17,Elf,29,4,9,57,1
34144,9,Ork,9,3,9,57,1
34363,11,Human,16,0,9,61,0
35093,4,Human,5,0,10,57,0
33374,3,Ork,8,10,13,67,0
33542,2,Human,24,0,10,59,0
35096,11,Ork,35,0,9,58,1
32985,2,Elf,6,0,9,55,1
34669,4,Elf,22,0,9,68,1
32341,5,Ork,7,12,14,70,0
34695,8,Elf,4,0,10,54,0
34004,4,Elf,15,11,13,66,0
31375,12,Human,47,17,2,48,1
32589,5,Human,104,11,6,45,1
31834,3,Human,4,0,10,58,0
35213,5,Ork,21,0,10,71,0
34081,1,Human,5,14,15,77,0
32016,1,Elf,1,12,14,88,0
32060,4,Ork,24,0,10,63,0
32827,4,Human,40,0,9,78,1
33036,21,Elf,103,9,7,63,1
32596,8,Elf,28,7,8,48,1
35019,11,Ork,151,19,1,48,1
34236,4,Elf,1,9,12,81,0
34325,5,Elf,15,0,10,63,0
34374,7,Human,4,0,10,67,0
34795,11,Elf,7,0,9,55,1
35032,4,Ork,3,11,13,75,0
32830,3,Elf,2,10,13,84,0
31534,12,Ork,10,4,9,67,1
32612,13,Human,30,6,8,50,1
31554,7,Human,34,0,9,66,0
33574,8,Ork,58,6,8,63,1
32197,3,Human,9,13,14,77,0
35085,8,Human,2,3,10,66,0
32360,2,Elf,7,18,17,92,0
32136,19,Ork,36,16,3,47,1
33746,14,Human,31,3,9,55,1
34451,3,Elf,29,5,8,50,1
32905,20,Ork,65,13,5,54,1
34584,4,Ork,16,1,9,59,1
32234,4,Elf,4,4,10,71,0
32029,4,Elf,14,12,14,80,0
34983,2,Ork,19,2,9,73,1
31763,5,Ork,2,14,15,88,0
33839,8,Ork,14,8,7,61,1
34696,3,Elf,12,5,8,50,1
35177,2,Human,5,6,11,87,0
34310,3,Elf,32,0,9,68,0
34701,2,Ork,12,0,10,70,0
32271,1,Elf,4,9,12,66,0
35052,5,Elf,5,13,14,85,0
31471,13,Elf,89,7,8,48,1
34024,23,Elf,19,16,3,51,1
32850,3,Human,10,8,12,89,0
33417,14,Ork,33,4,9,52,1
35222,4,Human,74,6,8,72,1
34313,4,Ork,2,3,10,63,0
32530,4,Human,6,10,13,63,0
32465,6,Elf,38,0,9,71,0
34295,17,Human,48,18,2,51,1
34612,16,Elf,18,3,9,63,1
34397,1,Ork,9,7,11,70,0
34223,4,Human,8,6,11,61,0
33949,4,Human,20,2,9,61,1
33869,11,Ork,28,3,9,59,1
35142,8,Elf,23,7,8,54,1
31788,2,Ork,7,17,17,83,0
33494,14,Elf,12,2,9,53,1
33289,7,Elf,14,0,9,75,1
34382,6,Human,28,0,9,66,0
34900,10,Elf,35,0,9,62,1
31484,3,Human,12,11,13,66,0
32169,3,Ork,2,4,10,67,0
33767,17,Ork,11,5,8,58,1
32436,10,Elf,47,4,9,52,1
32251,9,Elf,62,9,7,57,1
33999,3,Elf,1,18,17,75,0
33982,1,Elf,7,1,10,74,0
31751,4,Human,4,5,11,83,0
34998,19,Ork,53,6,8,54,1
31390,4,Ork,5,3,9,55,1
33726,11,Human,54,3,9,50,1
34045,4,Ork,2,1,10,61,0
34923,28,Elf,54,16,3,43,1
34966,6,Human,49,17,2,48,1
32444,14,Human,63,16,3,54,1
32216,4,Human,1,11,13,78,0
34865,2,Elf,2,19,18,75,0
33067,16,Human,12,11,6,58,1
32788,13,Elf,65,3,9,69,1
33051,2,Elf,5,6,11,93,0
33408,2,Elf,5,18,17,86,0
32471,6,Elf,5,1,10,60,0
31692,9,Human,13,14,4,63,1
31672,2,Elf,10,0,10,69,0
34392,1,Elf,2,16,16,86,0
33524,1,Ork,4,11,13,90,0
34449,6,Ork,4,1,10,61,0
32367,5,Human,5,19,18,98,0
32971,5,Human,26,3,9,61,1
33098,4,Elf,24,9,7,47,1
31739,21,Elf,19,8,7,56,1
35220,23,Human,38,16,3,56,1
33290,10,Ork,10,5,8,51,1
34875,1,Human,6,1,10,65,0
34557,3,Ork,7,6,11,77,0
34679,8,Human,14,6,8,50,1
33814,4,Human,17,0,10,75,0
33213,2,Elf,3,1,10,59,0
34344,6,Elf,3,0,10,59,0
31607,3,Elf,4,0,9,54,0
34926,4,Human,67,5,8,60,1
33599,1,Elf,8,17,17,78,0
31938,7,Ork,14,0,10,72,0
31622,2,Elf,25,0,9,59,0
33535,2,Ork,31,0,10,57,0
34031,2,Elf,3,13,14,69,0
33180,21,Human,32,9,7,57,1
33054,3,Ork,10,12,14,73,0
31370,5,Elf,39,0,9,57,1
33630,23,Human,59,13,5,55,1
32394,5,Ork,6,6,11,67,0
34680,1,Elf,2,18,17,89,0
32768,13,Elf,47,8,7,47,1
32118,2,Elf,7,16,16,73,0
31748,5,Human,5,16,16,67,0
34652,2,Human,12,1,10,59,0
33854,3,Elf,1,12,14,67,0
32052,2,Human,1,16,16,74,0
33612,1,Ork,18,4,10,67,0
33291,6,Ork,86,6,8,53,1
31955,1,Ork,13,16,16,71,0
32851,11,Elf,45,11,6,46,1
34436,5,Elf,34,11,6,61,1
31912,5,Human,12,7,11,82,0
31440,14,Elf,41,16,3,43,1
31475,6,Human,13,0,9,62,1
34501,15,Ork,76,13,5,50,1
33201,9,Elf,3,0,10,66,0
34754,2,Human,15,0,9,76,0
31687,26,Human,46,16,3,57,1
33863,3,Ork,22,0,9,78,0
33853,3,Ork,4,0,10,62,0
34430,4,Elf,5,2,10,89,0
34810,1,Human,3,9,12,73,0
33676,3,Elf,18,1,10,85,0
33223,5,Human,23,0,9,70,1
34888,6,Ork,3,0,9,69,0
33561,5,Elf,2,2,10,69,0
33955,6,Human,108,9,7,50,1
31353,2,Human,46,2,9,62,1
34078,4,Human,14,0,9,73,0
35240,12,Elf,86,10,6,52,1
31682,6,Elf,36,0,9,63,0
33928,4,Human,16,5,8,68,1
32789,5,Elf,7,0,10,57,0
35091,9,Human,12,0,9,67,1
33029,5,Elf,4,13,14,87,0
33549,2,Ork,14,3,10,67,0
33836,8,Human,21,4,9,52,1
32801,3,Elf,30,0,10,65,0
32054,4,Human,23,2,9,61,1
34955,9,Human,34,0,9,61,1
31953,7,Human,2,3,10,68,0
34894,3,Human,32,0,10,60,0
32121,7,Elf,33,0,9,65,0
32844,2,Elf,1,8,12,85,0
31943,30,Elf,14,16,3,43,1
32013,10,Ork,4,0,9,62,1
32242,6,Ork,1,5,11,66,0
34605,4,Ork,8,19,18,71,0
31638,4,Human,34,0,9,58,0
33522,27,Human,77,17,2,43,1
34762,4,Elf,9,18,17,87,0
33373,7,Ork,3,0,9,72,0
31367,2,Elf,11,17,17,83,0
31697,3,Human,27,0,10,77,0
33409,15,Ork,18,2,9,53,1
32773,4,Ork,1,7,11,74,0
34637,2,Human,3,6,11,81,0
34932,7,Elf,44,1,9,54,1
33340,2,Elf,8,5,11,68,0
31867,3,Ork,13,13,14,81,0
32399,6,Ork,36,10,6,66,1
33404,7,Elf,36,0,10,59,0
33151,16,Elf,90,15,4,47,1
31644,4,Ork,1,13,14,77,0
34181,13,Ork,82,13,5,58,1
33687,9,Human,50,3,9,53,1
34931,14,Ork,15,5,8,54,1
32157,6,Human,12,3,10,63,0
33631,18,Elf,14,9,7,54,1
34572,6,Human,3,1,10,58,0
32068,6,Elf,97,14,4,52,1
31514,6,Human,48,0,9,57,1
33352,4,Elf,2,0,10,73,0
33838,10,Ork,11,1,9,56,1
32902,9,Human,46,13,5,48,1
33806,8,Human,38,14,4,52,1
35074,4,Ork,17,7,8,67,1
34954,27,Elf,90,17,2,51,1
32454,3,Ork,1,13,14,65,0
32961,29,Human,24,18,2,47,1
32533,17,Ork,27,11,6,55,1
32956,2,Human,5,0,9,69,0
33851,3,Ork,5,0,10,65,0
33080,5,Ork,16,1,10,67,0
35076,4,Elf,3,6,11,62,0
35201,5,Elf,6,0,10,62,0
34786,5,Elf,15,5,11,63,0
32309,7,Ork,2,3,10,64,0
35118,5,Human,6,1,10,86,0
35063,2,Elf,3,12,14,88,0
33521,4,Ork,23,1,10,79,0
31330,1,Ork,2,11,13,73,0
32819,5,Ork,10,0,9,56,1
34364,4,Ork,59,2,9,53,1
32540,4,Elf,19,1,10,67,0
31991,17,Human,83,9,7,53,1
31671,4,Ork,39,0,9,79,0
32100,2,Elf,21,0,9,63,1
33222,5,Ork,15,0,9,62,1
32203,5,Elf,4,14,15,71,0
34300,2,Elf,34,0,9,60,0
33162,5,Human,26,0,10,61,0
33756,5,Ork,1,15,15,66,0
33644,5,Ork,12,0,10,57,0
32884,4,Elf,33,0,9,60,0
32915,16,Elf,46,19,1,45,1
34939,19,Elf,27,9,7,45,1
33378,3,Elf,9,11,13,70,0
33976,2,Ork,3,2,10,67,0
32791,14,Elf,22,11,6,46,1
32744,2,Human,22,0,10,85,0
35026,17,Elf,49,13,5,44,1
33038,6,Elf,11,3,10,84,0
33357,6,Human,4,0,9,64,1
32026,11,Elf,19,6,8,58,1
34626,2,Ork,1,13,14,88,0
32926,11,Human,58,9,7,55,1
35119,5,Elf,3,19,18,85,0
33077,1,Human,19,4,10,81,0
32462,12,Ork,32,2,9,63,1
31433,10,Ork,28,0,10,71,0
31262,25,Human,43,16,3,49,1
34036,3,Ork,2,11,13,89,0
31652,5,Human,44,8,7,63,1
32539,11,Human,37,4,9,61,1
33310,6,Elf,53,5,8,48,1
34812,5,Elf,16,4,10,87,0
34082,4,Elf,20,0,9,55,1
32856,5,Human,2,14,15,71,0
34457,8,Ork,19,0,10,67,0
33285,4,Elf,12,0,9,78,0
35208,5,Elf,25,3,9,55,1
33962,4,Human,44,5,8,52,1
32398,11,Ork,5,0,9,59,1
33745,23,Ork,28,11,6,47,1
31722,3,Human,3,5,11,68,0
33592,8,Elf,5,2,10,59,0
33326,4,Elf,13,0,10,66,0
32580,9,Elf,21,0,10,81,0
32395,4,Human,2,1,10,58,0
32793,4,Elf,2,10,13,68,0
32968,3,Ork,8,0,9,62,1
35035,7,Ork,16,1,9,60,1
34218,2,Human,14,2,10,79,0
34243,7,Elf,4,3,10,68,0
33135,13,Ork,10,1,9,54,1
34187,3,Ork,5,8,12,71,0
31683,2,Ork,4,0,10,60,0
32806,5,Elf,10,2,9,74,1
31462,14,Ork,33,2,9,55,1
35229,10,Human,50,9,7,54,1
32167,11,Elf,32,0,9,53,1
32536,6,Human,5,0,9,55,1
34186,10,Human,93,16,3,51,1
33348,10,Elf,26,17,2,59,1
33205,1,Ork,4,10,13,80,0
32406,12,Elf,26,9,7,57,1
33358,8,Human,48,8,7,66,1
35205,4,Elf,9,13,14,77,0
32470,5,Human,6,2,9,60,1
34335,6,Human,3,4,10,84,0
35196,11,Ork,39,0,9,58,1
34294,7,Ork,19,0,10,57,0
32719,1,Elf,3,4,10,79,0
33199,24,Ork,104,16,3,62,1
33351,6,Elf,9,4,10,87,0
34316,10,Ork,3,0,9,63,0
32691,2,Human,21,2,10,61,0
31868,5,Human,20,0,9,60,1
33668,3,Human,21,0,9,55,0
31516,11,Human,46,6,8,60,1
32331,2,Ork,29,0,10,67,0
32820,5,Human,37,3,9,57,1
34250,4,Ork,9,9,7,54,1
31334,2,Elf,3,0,10,65,0
33900,5,Human,7,18,17,91,0
34670,1,Ork,15,3,10,84,0
31568,2,Ork,12,17,17,68,0
34330,11,Ork,19,4,9,72,1
33449,3,Elf,4,5,11,92,0
32065,4,Human,1,14,15,68,0
33433,3,Human,11,0,10,73,0
34758,7,Ork,2,2,10,75,0
32900,4,Ork,4,0,9,57,1
31778,5,Elf,12,1,10,87,0
33874,25,Human,135,15,4,48,1
34211,27,Ork,82,18,2,50,1
31392,21,Ork,12,9,7,54,1
32003,2,Human,2,0,10,69,0
33967,3,Ork,5,10,13,75,0
32933,6,Ork,44,1,9,67,1
34169,10,Elf,93,11,6,66,1
33272,3,Ork,1,13,14,65,0
34355,4,Ork,8,18,17,66,0
34406,12,Ork,13,16,3,60,1
32093,3,Ork,11,0,9,55,0
32624,18,Ork,13,7,8,53,1
35120,22,Ork,149,18,2,45,1
31599,18,Human,22,8,7,52,1
33190,5,Human,3,19,18,70,0
34415,3,Human,2,0,10,87,0
33115,3,Human,8,0,9,65,0
32775,6,Human,39,0,9,77,1
31956,7,Elf,15,0,10,74,0
35163,10,Human,44,0,9,63,1
32518,3,Ork,3,5,11,62,0
31792,8,Elf,25,8,7,55,1
34261,6,Ork,12,5,8,50,1
32891,13,Elf,6,4,9,55,1
34588,4,Ork,68,7,8,71,1
34369,9,Human,19,0,9,69,1
35023,3,Human,15,5,11,69,0
31256,2,Ork,4,3,10,75,0
33514,10,Elf,49,1,9,59,1
31606,4,Ork,27,0,10,74,0
34459,3,Elf,9,9,12,66,0
33349,3,Ork,9,3,9,68,1
32152,11,Ork,35,7,8,47,1
34492,5,Ork,3,0,10,63,0
33622,2,Human,13,6,11,91,0
33430,3,Elf,4,14,15,73,0
31472,7,Ork,10,2,10,69,0
34393,18,Ork,184,18,2,42,1
35188,12,Elf,75,12,5,52,1
33732,9,Ork,3,0,10,59,0
34307,3,Ork,4,0,9,65,0
31412,16,Human,108,10,6,56,1
34683,8,Elf,23,0,10,68,0
33483,3,Human,6,0,9,72,1
32681,3,Ork,6,0,10,55,0
34548,7,Human,15,0,9,54,0
33376,2,Elf,2,9,12,67,0
33577,1,Elf,1,10,13,85,0
34017,6,Elf,3,0,9,78,0
33823,2,Human,3,0,9,56,1
35204,16,Human,73,12,5,53,1
33371,22,Human,51,17,2,48,1
33334,3,Ork,9,5,11,82,0
32258,2,Human,4,12,14,77,0
31728,5,Human,52,5,8,62,1
33515,9,Human,17,2,9,59,1
33893,9,Ork,19,1,9,72,1
31434,13,Ork,69,11,6,50,1
32603,2,Human,1,16,16,93,0
33978,2,Ork,9,0,10,67,0
34438,11,Ork,14,0,9,75,0
33116,6,Human,11,0,9,59,1
34829,3,Human,48,2,9,54,1
34760,8,Human,4,0,9,67,0
31854,4,Ork,2,9,12,76,0
32831,6,Human,107,18,2,49,1
34684,2,Ork,3,2,10,62,0
32588,5,Elf,21,0,10,83,0
34534,6,Elf,62,6,8,55,1
33093,7,Elf,39,2,9,69,1
34203,4,Elf,26,6,8,48,1
31964,4,Human,17,0,10,79,0
34672,7,Elf,2,3,10,86,0
32000,2,Human,4,9,12,85,0
33238,8,Ork,13,0,10,80,0
32416,7,Elf,46,3,9,60,1
35004,1,Elf,1,11,13,77,0
33579,1,Elf,10,9,12,69,0
32809,20,Ork,29,7,8,50,1
32994,12,Ork,48,1,9,61,1
31657,5,Ork,43,11,6,59,1
32123,5,Elf,41,2,9,74,1
35239,2,Ork,2,0,10,61,0
34913,5,Ork,8,13,14,71,0
33877,6,Human,12,5,11,62,0
34950,4,Human,50,11,6,54,1
34315,9,Human,40,1,9,60,1
32032,11,Elf,11,3,9,56,1
32625,12,Elf,85,19,1,43,1
34864,5,Elf,10,0,9,53,1
32841,4,Ork,2,0,10,84,0
31941,19,Human,62,15,4,48,1
32688,4,Elf,15,7,8,70,1
33517,6,Ork,2,0,10,71,0
31613,16,Ork,8,8,7,57,1
32261,5,Human,12,0,9,59,1
34839,2,Ork,26,0,10,82,0
31345,10,Elf,66,8,7,67,1
33208,3,Human,4,14,15,73,0
33008,8,Human,29,0,10,65,0
33395,8,Ork,15,0,10,60,0
34921,21,Elf,67,8,7,60,1
31817,9,Ork,25,0,9,58,1
35217,3,Elf,7,6,11,63,0
32330,3,Elf,19,3,9,68,1
32591,20,Human,14,12,5,50,1
33443,1,Ork,10,8,12,64,0
34962,10,Ork,25,0,9,55,1
34550,16,Elf,57,5,8,57,1
33142,7,Elf,37,8,7,64,1
34881,9,Elf,45,4,9,61,1
33889,25,Human,79,18,2,60,1
34291,7,Elf,24,2,10,68,0
33082,9,Human,59,15,4,49,1
34331,5,Human,12,7,11,70,0
34424,6,Elf,12,1,9,52,1
34570,2,Ork,25,0,10,75,0
32227,5,Elf,11,4,10,71,0
33471,18,Ork,45,11,6,59,1
34904,8,Human,7,0,9,76,1
31439,18,Human,64,19,1,55,1
33886,19,Ork,10,11,6,50,1
32508,6,Elf,46,9,7,48,1
31856,4,Ork,2,0,10,83,0
33598,3,Human,43,4,9,52,1
33714,1,Elf,6,11,13,65,0
32890,9,Ork,18,0,10,86,0
31922,7,Elf,9,1,10,76,0
33258,1,Elf,9,9,12,74,0
34765,14,Ork,80,9,7,52,1
33688,6,Human,6,8,12,64,0
32814,8,Ork,34,3,9,69,1
31581,5,Elf,1,5,11,81,0
32477,4,Human,56,2,9,58,1
32088,1,Human,16,5,11,65,0
34189,3,Elf,9,0,9,76,1
31365,9,Human,80,10,6,53,1
33696,19,Human,20,12,5,64,1
34884,5,Elf,2,11,13,75,0
33625,8,Human,7,3,9,68,1
32071,13,Human,9,1,9,52,1
32680,7,Human,94,8,7,49,1
32440,4,Ork,30,0,10,65,0
31812,7,Elf,42,3,9,67,1
32652,4,Human,4,0,10,61,0
31361,2,Ork,27,0,9,55,1
32858,5,Ork,25,4,9,60,1
35005,4,Ork,27,0,9,80,0
33455,5,Human,31,2,9,66,1
34168,4,Human,5,18,17,88,0
34161,4,Ork,31,7,8,66,1
32407,6,Ork,2,5,11,73,0
34321,10,Elf,30,0,9,58,0
32679,3,Elf,15,7,11,75,0
33712,14,Elf,65,16,3,48,1
35055,10,Human,56,3,9,54,1
33427,3,Ork,49,1,9,54,1
33717,5,Human,10,15,15,87,0
35131,12,Ork,61,2,9,59,1
33359,1,Human,4,9,12,72,0
32177,6,Elf,86,9,7,49,1
33264,5,Human,82,16,3,48,1
34125,7,Elf,16,0,10,61,0
32665,4,Human,15,0,10,62,0
34528,8,Human,12,8,7,57,1
33782,5,Elf,2,3,10,61,0
31570,2,Elf,7,3,10,61,0
34208,4,Ork,15,0,10,61,0
31427,15,Elf,37,17,2,54,1
34102,4,Human,4,0,9,57,1
33866,3,Ork,4,4,10,70,0
34034,2,Human,1,18,17,72,0
32282,5,Human,5,2,10,64,0
34611,4,Elf,46,2,9,64,1
34012,3,Human,1,9,12,83,0
31800,4,Ork,10,0,9,73,0
31981,8,Human,30,16,3,60,1
35154,7,Human,15,0,10,67,0
33723,2,Elf,4,4,10,72,0
32988,2,Elf,10,7,11,93,0
31410,2,Elf,2,16,16,67,0
32597,7,Elf,18,0,9,57,0
32347,9,Elf,24,0,9,67,1
34174,3,Human,17,0,9,71,0
31393,4,Human,13,0,10,73,0
33346,2,Ork,6,9,12,64,0
34214,5,Ork,10,0,10,56,0
33956,5,Elf,9,0,10,67,0
33755,6,Ork,1,10,13,66,0
33119,16,Elf,5,3,9,51,1
31931,3,Elf,7,0,10,56,0
32828,7,Elf,20,0,10,82,0
34292,1,Human,12,13,14,94,0
35125,3,Human,7,0,9,53,1
33403,4,Ork,8,0,10,58,0
32753,7,Human,28,1,9,75,1
31610,3,Ork,29,0,10,73,0
34855,7,Ork,27,0,9,62,1
31675,6,Ork,10,0,9,54,0
32887,2,Ork,16,5,11,65,0
33087,5,Elf,28,6,8,61,1
33541,1,Human,7,13,14,72,0
31995,6,Human,69,4,9,55,1
31572,5,Elf,3,3,10,84,0
31618,16,Human,8,5,8,72,1
33581,1,Human,12,16,16,65,0
31656,6,Ork,16,8,12,74,0
32473,7,Human,17,11,6,68,1
34889,4,Elf,6,18,17,72,0
33855,5,Elf,6,12,14,69,0
31925,7,Elf,61,16,3,50,1
32667,13,Elf,25,2,9,55,1
34010,2,Human,1,14,15,68,0
31596,5,Elf,10,13,14,67,0
35046,3,Human,3,11,13,68,0
32039,24,Elf,30,19,1,49,1
34030,9,Ork,37,0,9,54,0
33389,4,Human,10,3,10,75,0
33531,10,Ork,50,14,4,54,1
31835,11,Elf,46,2,9,77,1
34522,3,Elf,18,3,9,50,1
31564,6,Human,8,2,10,65,0
33400,6,Elf,3,0,10,63,0
33308,10,Human,15,1,9,52,1
31530,2,Ork,13,3,10,62,0
33739,20,Ork,108,11,6,46,1
33160,6,Ork,25,1,9,58,1
35151,8,Ork,56,5,8,67,1
34151,4,Elf,55,9,7,49,1
34494,7,Elf,22,0,9,77,0
33813,11,Elf,91,10,6,68,1
34703,9,Human,48,7,8,47,1
35202,1,Ork,12,18,17,91,0
34386,25,Ork,146,16,3,56,1
